review,rating,date,bank,source,sentiment_label,sentiment_score
It is good &fast to open!!,5,2024-02-14,Bank of Abyssinia,Google Play,positive,0.44394
so far good but always it lugs,3,2024-08-17,Bank of Abyssinia,Google Play,positive,0.32242
Is not working both this one and apollo did u make it better pls am gonne stop using this bank because of the mobile banking,1,2024-07-19,Bank of Abyssinia,Google Play,positive,0.35
"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",3,2024-09-14,Bank of Abyssinia,Google Play,positive,0.7307999999999999
Very good app its easy to use,5,2024-02-15,Bank of Abyssinia,Google Play,positive,0.7045066666666666
It's very good but sometimes isn't work probably,5,2024-07-12,Bank of Abyssinia,Google Play,positive,0.5274399999999999
but not opening on android,4,2025-05-19,Bank of Abyssinia,Google Play,neutral,0.0
It always crashes,1,2024-05-02,Bank of Abyssinia,Google Play,neutral,0.0
It doesn't work at all.,2,2025-01-02,Bank of Abyssinia,Google Play,neutral,0.0
I don't get why this app is developed it is not functional at all !!,1,2024-05-12,Bank of Abyssinia,Google Play,positive,0.0625
Almost better compared to cbe where it is not qualified for,4,2025-03-09,Bank of Abyssinia,Google Play,positive,0.42991999999999997
The previous version is better it doesn't work,1,2024-08-04,Bank of Abyssinia,Google Play,positive,0.3309066666666667
You should include manual OTP input!,1,2024-02-13,Bank of Abyssinia,Google Play,neutral,0.0
Sorry to say it is very poor apps I have decided to suspend the BoA account,1,2024-04-25,Bank of Abyssinia,Google Play,negative,-0.63468
there is no speed,1,2025-03-19,Bank of Abyssinia,Google Play,negative,-0.17759999999999998
Improved to be the best,5,2025-03-11,Bank of Abyssinia,Google Play,positive,0.88444
i can't use this app why?,5,2025-03-07,Bank of Abyssinia,Google Play,neutral,0.0
The new version is really nice. Keep it up,4,2024-01-18,Bank of Abyssinia,Google Play,positive,0.43251272727272727
The app is not good need a few work,3,2024-06-11,Bank of Abyssinia,Google Play,negative,-0.31472
it keeps crashing,1,2024-04-29,Bank of Abyssinia,Google Play,neutral,0.0
This app is not working!!,1,2024-05-04,Bank of Abyssinia,Google Play,neutral,0.0
best banking app in the wworld,5,2025-02-22,Bank of Abyssinia,Google Play,positive,0.7821400000000001
The Bank I always love 😘 and work with them is priceless,5,2024-04-24,Bank of Abyssinia,Google Play,positive,0.7743599999999999
Not work this app ...what is the problem,1,2024-04-20,Bank of Abyssinia,Google Play,negative,-0.24113999999999997
I can't dijitalize my atm in the apollo app on my phone,1,2025-01-22,Bank of Abyssinia,Google Play,neutral,0.0
It keeps on crashing,1,2024-04-20,Bank of Abyssinia,Google Play,neutral,0.0
"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",5,2024-11-12,Bank of Abyssinia,Google Play,positive,0.38077333333333335
Please try another because this app doesn't feet the need of this generation,1,2024-10-25,Bank of Abyssinia,Google Play,positive,0.19091999999999998
"Horrible, your apps are getting worse and worse",1,2024-02-16,Bank of Abyssinia,Google Play,negative,-0.7594799999999999
Very Fast And attractive App,5,2024-02-20,Bank of Abyssinia,Google Play,positive,0.5046200000000001
Your system is the worst you should do better😡😡😡😡😡😡,2,2024-12-11,Bank of Abyssinia,Google Play,negative,-0.5776
Not working on this days,1,2025-02-26,Bank of Abyssinia,Google Play,neutral,0.0
this app is not available,1,2025-01-02,Bank of Abyssinia,Google Play,negative,-0.08000000000000002
Good but not working top up,5,2024-05-20,Bank of Abyssinia,Google Play,positive,0.2496
Poorly functioning app,3,2024-12-13,Bank of Abyssinia,Google Play,negative,-0.16000000000000003
The dirtiest application ever seen...,1,2024-12-20,Bank of Abyssinia,Google Play,negative,-0.31601999999999997
The is not functional at all?,2,2025-02-12,Bank of Abyssinia,Google Play,neutral,0.0
ምን ሆናችው ነው ግን ?በጣም ቀርፋፋ ነው፡ቢያንስ እንኳን እንደ Apollo ቢፈጥን ። I'm more 15years customers in your bank but due your Application i decide to shift for other bank like CBE OR TELEBIRR PLEASE FIX THE SPEED,1,2024-01-18,Bank of Abyssinia,Google Play,positive,0.5177733333333333
Not working properly why?????????,1,2024-04-29,Bank of Abyssinia,Google Play,neutral,0.0
Poor mobile banking alwayes not working alwayes,1,2024-05-18,Bank of Abyssinia,Google Play,negative,-0.44602
I Don't Like It Once U Open It's open did Not Ask U The Pin when u get back Not Safty the Old Version Is More Secured,2,2024-02-06,Bank of Abyssinia,Google Play,positive,0.18137999999999999
sometime it is not working wel,4,2024-04-27,Bank of Abyssinia,Google Play,neutral,0.0
A little faster than before . Thanks,5,2024-03-05,Bank of Abyssinia,Google Play,positive,0.26674
I have never seen the worst mobile app like this,5,2024-04-29,Bank of Abyssinia,Google Play,neutral,0.019879999999999953
Please fix the app i doesn't belongs to Abbssinya Bank Name,1,2024-05-22,Bank of Abyssinia,Google Play,positive,0.19091999999999998
I am comfortable with your good service,5,2024-05-04,Bank of Abyssinia,Google Play,positive,0.66106
It's useless app downgraded.,1,2024-12-29,Bank of Abyssinia,Google Play,negative,-0.45289999999999997
Developer option to be off really,1,2024-06-06,Bank of Abyssinia,Google Play,positive,0.08000000000000002
Very poor proformance,1,2025-03-01,Bank of Abyssinia,Google Play,negative,-0.52336
It demands to disable developer option.,1,2024-06-27,Bank of Abyssinia,Google Play,neutral,0.0
Worst application relative to other Ethiopia mobile banking app,1,2024-05-06,Bank of Abyssinia,Google Play,negative,-0.52494
Not bad but please make it lite pls,1,2024-04-23,Bank of Abyssinia,Google Play,positive,0.12944
The worst App i have never seen like this before,1,2024-11-12,Bank of Abyssinia,Google Play,negative,-0.84154
"What's up I can't log in, what's wrong",5,2024-10-22,Bank of Abyssinia,Google Play,negative,-0.48602
best app from any mobilebanking,5,2024-05-04,Bank of Abyssinia,Google Play,positive,0.7821400000000001
It is really make my life so much easy!,5,2024-05-12,Bank of Abyssinia,Google Play,positive,0.4710133333333333
"Worest app, it cannot be downloaded",2,2024-06-05,Bank of Abyssinia,Google Play,neutral,0.0
This is too poorer than the previous app.,1,2024-05-03,Bank of Abyssinia,Google Play,negative,-0.2833866666666667
Just make it work please🤣 this is embarrassing for a bank of your size,1,2024-10-04,Bank of Abyssinia,Google Play,positive,0.26424
Mostly not working 😑,1,2024-08-14,Bank of Abyssinia,Google Play,negative,-0.1
Very easy to use,5,2024-09-30,Bank of Abyssinia,Google Play,positive,0.5209533333333334
Is it even working these days? Please check it.,1,2024-07-04,Bank of Abyssinia,Google Play,positive,0.19091999999999998
It is not working at all,1,2024-07-16,Bank of Abyssinia,Google Play,neutral,0.0
The worst update ever You don't deserve one star;,1,2024-05-01,Bank of Abyssinia,Google Play,negative,-0.77494
It is not working at all.,1,2024-04-24,Bank of Abyssinia,Google Play,neutral,0.0
It doesnt send birr immediately to anything,1,2024-02-17,Bank of Abyssinia,Google Play,neutral,0.0
The worest app ever made i would not recommende for no one,1,2024-09-16,Bank of Abyssinia,Google Play,positive,0.1341
very fast also nice app i love it,5,2024-04-22,Bank of Abyssinia,Google Play,positive,0.6646333333333333
Really work very good app l like you BoA,5,2024-04-26,Bank of Abyssinia,Google Play,positive,0.73134
The best bank with the worst application and ussd service.,1,2024-04-30,Bank of Abyssinia,Google Play,neutral,0.015479999999999999
"General, when I considered from other banks, this bank is unique",4,2024-04-11,Bank of Abyssinia,Google Play,neutral,0.04000000000000001
It is not work for my device,5,2024-08-27,Bank of Abyssinia,Google Play,neutral,0.0
Good but Very slow.,1,2024-07-08,Bank of Abyssinia,Google Play,positive,0.20491999999999996
One of the poorest mobile banking system,1,2024-11-13,Bank of Abyssinia,Google Play,negative,-0.32538
add receipt pdf like telebirr,5,2024-04-14,Bank of Abyssinia,Google Play,positive,0.21672
"Best finance app,",5,2024-02-05,Bank of Abyssinia,Google Play,positive,0.7821400000000001
I have a great experience using this App,5,2024-02-19,Bank of Abyssinia,Google Play,positive,0.6949400000000001
It's not fast to use,3,2024-03-08,Bank of Abyssinia,Google Play,neutral,-0.04000000000000001
Thank you for wasting my time Abyssinia.,1,2024-02-26,Bank of Abyssinia,Google Play,neutral,-0.030959999999999998
Very good app!!,5,2024-02-14,Bank of Abyssinia,Google Play,positive,0.74962
This app doesn't work,1,2024-06-30,Bank of Abyssinia,Google Play,neutral,0.0
That's a fantastic app! L,2,2024-04-29,Bank of Abyssinia,Google Play,positive,0.69416
It is not working,1,2024-04-23,Bank of Abyssinia,Google Play,neutral,0.0
The worst App I have ever seen.,1,2024-04-25,Bank of Abyssinia,Google Play,negative,-0.77494
Corrupted and poor app,1,2024-07-24,Bank of Abyssinia,Google Play,negative,-0.44602
Worst app ever. Barely works,1,2024-05-02,Bank of Abyssinia,Google Play,negative,-0.56494
Best version of boa apps,1,2024-03-02,Bank of Abyssinia,Google Play,positive,0.7821400000000001
An excellent app.,5,2024-03-01,Bank of Abyssinia,Google Play,positive,0.7431399999999999
This app is very wonderful,5,2024-04-24,Bank of Abyssinia,Google Play,positive,0.7669
The previous application is much better than this one,1,2024-07-18,Bank of Abyssinia,Google Play,positive,0.3309066666666667
I think this app is fraudulent. It is not real,1,2024-01-15,Bank of Abyssinia,Google Play,negative,-0.33634
BOA mobile the best App,5,2024-03-20,Bank of Abyssinia,Google Play,positive,0.7821400000000001
this app not work why?pleas tell me,2,2024-05-04,Bank of Abyssinia,Google Play,neutral,0.0
The worse app I have ever seen.,1,2024-03-01,Bank of Abyssinia,Google Play,negative,-0.44602
this app doesn't fit the bank,1,2024-02-10,Bank of Abyssinia,Google Play,neutral,-0.005299999999999971
App good. how money transfer tele birr agents,1,2024-02-12,Bank of Abyssinia,Google Play,positive,0.54424
exellent digital transaction of money,5,2024-11-27,Bank of Abyssinia,Google Play,neutral,0.0
Now am confused upgrade or downgrade 🤔,1,2024-04-17,Bank of Abyssinia,Google Play,negative,-0.35092
This app is very simpl for useing,4,2024-05-10,Bank of Abyssinia,Google Play,positive,0.08000000000000002
the underrated app I've ever seen and ur banking system is Soo Idiocracy,1,2024-06-27,Bank of Abyssinia,Google Play,neutral,0.0
It crash always,4,2024-04-13,Bank of Abyssinia,Google Play,negative,-0.24113999999999997
Great always great!!!,5,2024-04-30,Bank of Abyssinia,Google Play,positive,0.88632
"Some problem this app,",1,2024-04-20,Bank of Abyssinia,Google Play,negative,-0.24113999999999997
It doesn't work anymore,1,2024-05-01,Bank of Abyssinia,Google Play,neutral,0.0
The best beautiful app,5,2024-05-01,Bank of Abyssinia,Google Play,positive,0.87652
Fix the bug.,1,2024-05-02,Bank of Abyssinia,Google Play,neutral,0.0
Professional on banking app,5,2024-11-01,Bank of Abyssinia,Google Play,neutral,0.04000000000000001
Very very bad app,1,2024-04-21,Bank of Abyssinia,Google Play,negative,-0.7368399999999999
The worst mobile banking app,1,2024-07-11,Bank of Abyssinia,Google Play,negative,-0.77494
FIX YOUR Apollo!! You guys where the best 👌,1,2024-07-23,Bank of Abyssinia,Google Play,positive,0.93898
It's not convenient,1,2024-06-17,Bank of Abyssinia,Google Play,neutral,0.0
It is better than before and i like it,5,2024-02-22,Bank of Abyssinia,Google Play,positive,0.59582
Good banking app,4,2024-04-29,Bank of Abyssinia,Google Play,positive,0.54424
Very old app is disgusting,1,2024-04-25,Bank of Abyssinia,Google Play,negative,-0.49002
Great app than others,5,2024-05-02,Bank of Abyssinia,Google Play,positive,0.6949400000000001
It needs more improvment,2,2024-11-24,Bank of Abyssinia,Google Play,positive,0.2
Slow every time,2,2024-05-08,Bank of Abyssinia,Google Play,negative,-0.12000000000000002
Abissiniya bank one of the best for giving the future,5,2024-04-12,Bank of Abyssinia,Google Play,positive,0.659
What mean disable developer option?,5,2024-05-01,Bank of Abyssinia,Google Play,negative,-0.125
It doesn't work 😔,1,2024-05-07,Bank of Abyssinia,Google Play,neutral,-0.034319999999999996
It is Good to save time 👌👌,3,2024-05-31,Bank of Abyssinia,Google Play,positive,0.8525799999999999
It doesn't work,1,2024-07-12,Bank of Abyssinia,Google Play,neutral,0.0
Easy and cool app,5,2024-05-16,Bank of Abyssinia,Google Play,positive,0.5388066666666667
Don't trust this bank and its service.,1,2024-08-16,Bank of Abyssinia,Google Play,negative,-0.24137999999999998
this is so disappointing app 😞,1,2024-07-31,Bank of Abyssinia,Google Play,negative,-0.7299599999999999
It is very nice app,4,2024-01-24,Bank of Abyssinia,Google Play,positive,0.59724
Yet another useless app,1,2024-04-09,Bank of Abyssinia,Google Play,negative,-0.45289999999999997
App isn't working,1,2024-08-18,Bank of Abyssinia,Google Play,neutral,0.0
By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,1,2025-01-02,Bank of Abyssinia,Google Play,negative,-0.17759999999999998
I like this bank by his activity and respect castemers i look like my house,5,2024-04-22,Bank of Abyssinia,Google Play,positive,0.47784
App is so bad network,1,2024-05-16,Bank of Abyssinia,Google Play,negative,-0.6817599999999999
The worest mobile banking app,1,2024-05-02,Bank of Abyssinia,Google Play,neutral,0.0
It doesn't work.,1,2024-09-12,Bank of Abyssinia,Google Play,neutral,0.0
Please this app on my android phone,3,2024-11-20,Bank of Abyssinia,Google Play,positive,0.19091999999999998
we want international mobile banking,1,2024-07-22,Bank of Abyssinia,Google Play,neutral,0.04632
Need many improvements,2,2024-04-30,Bank of Abyssinia,Google Play,positive,0.39092
Very Very nice 👌 👍,5,2024-05-23,Bank of Abyssinia,Google Play,positive,0.84216
77867748 I can't update my mobile banking,1,2024-05-14,Bank of Abyssinia,Google Play,neutral,0.0
Very helpfull app,5,2024-04-27,Bank of Abyssinia,Google Play,positive,0.08000000000000002
Bad app vety bad.,1,2024-11-07,Bank of Abyssinia,Google Play,negative,-0.7543599999999999
Very very good app,5,2024-04-29,Bank of Abyssinia,Google Play,positive,0.68674
This app is a good app,5,2024-03-14,Bank of Abyssinia,Google Play,positive,0.54424
Verry Amazing App from all IB,5,2025-03-01,Bank of Abyssinia,Google Play,positive,0.59154
Wow amazing app,5,2024-02-14,Bank of Abyssinia,Google Play,positive,0.6335
The worest MB app ever!!🙄,1,2024-09-02,Bank of Abyssinia,Google Play,neutral,0.0
Very bad app,2,2024-05-02,Bank of Abyssinia,Google Play,negative,-0.7149399999999999
Worst banking app ever,1,2024-05-28,Bank of Abyssinia,Google Play,negative,-0.77494
The worst app ever,1,2024-08-26,Bank of Abyssinia,Google Play,negative,-0.77494
Please make it functional.,5,2024-07-03,Bank of Abyssinia,Google Play,positive,0.19091999999999998
It is not fast,3,2024-07-11,Bank of Abyssinia,Google Play,neutral,-0.04000000000000001
I like the the bank of Abyssinia is the best first bank of Ethiopia,1,2024-06-11,Bank of Abyssinia,Google Play,positive,0.71302
App is any updates why?,5,2024-05-09,Bank of Abyssinia,Google Play,neutral,0.0
The new app is very good,5,2024-07-13,Bank of Abyssinia,Google Play,positive,0.5048927272727273
Nice one thanks abisiniya,5,2024-05-03,Bank of Abyssinia,Google Play,positive,0.57448
🤔 it stucks at 79%,1,2024-01-30,Bank of Abyssinia,Google Play,neutral,0.0
I can't use it anymore,3,2024-02-16,Bank of Abyssinia,Google Play,neutral,0.0
Is ok but stop sundenly,5,2024-07-15,Bank of Abyssinia,Google Play,neutral,0.02240000000000003
uselss app dont download,1,2024-07-26,Bank of Abyssinia,Google Play,neutral,0.0
Good app boa,5,2024-06-06,Bank of Abyssinia,Google Play,positive,0.54424
The worst banking app,1,2024-07-15,Bank of Abyssinia,Google Play,negative,-0.77494
Wow what amazing,5,2024-12-30,Bank of Abyssinia,Google Play,positive,0.6335
It's a useless app,1,2024-08-02,Bank of Abyssinia,Google Play,negative,-0.45289999999999997
No work app,5,2024-07-15,Bank of Abyssinia,Google Play,negative,-0.17759999999999998
wow good job BOA,5,2024-04-16,Bank of Abyssinia,Google Play,positive,0.62302
Its not working.,1,2024-06-24,Bank of Abyssinia,Google Play,neutral,0.0
Very good app,5,2024-07-07,Bank of Abyssinia,Google Play,positive,0.65962
I like it so much,5,2024-02-06,Bank of Abyssinia,Google Play,positive,0.29672
It's nice apps,1,2024-06-04,Bank of Abyssinia,Google Play,positive,0.49289999999999995
The best app,5,2024-06-06,Bank of Abyssinia,Google Play,positive,0.7821400000000001
This app is trash,1,2024-05-12,Bank of Abyssinia,Google Play,neutral,0.0
It's good Rate app,5,2024-03-12,Bank of Abyssinia,Google Play,positive,0.54424
Good but app lait,4,2024-02-11,Bank of Abyssinia,Google Play,positive,0.42291999999999996
Yes active user,5,2024-09-17,Bank of Abyssinia,Google Play,positive,0.3424866666666666
Worse mobile banking ever 👎👎,1,2024-03-29,Bank of Abyssinia,Google Play,negative,-0.44602
i like this app,5,2024-02-29,Bank of Abyssinia,Google Play,positive,0.21672
Worst app ever,1,2024-05-16,Bank of Abyssinia,Google Play,negative,-0.77494
It good app,4,2024-02-22,Bank of Abyssinia,Google Play,positive,0.54424
Excited by your service,5,2024-06-02,Bank of Abyssinia,Google Play,positive,0.35400000000000004
Great For Financial company,5,2024-09-30,Bank of Abyssinia,Google Play,positive,0.53494
The Worst application ever,1,2024-05-01,Bank of Abyssinia,Google Play,negative,-0.77494
Best app to me,5,2024-10-11,Bank of Abyssinia,Google Play,positive,0.7821400000000001
It crushes repeatedly,1,2024-05-03,Bank of Abyssinia,Google Play,negative,-0.26424
it's good app,5,2024-05-04,Bank of Abyssinia,Google Play,positive,0.54424
The best of best,5,2025-01-09,Bank of Abyssinia,Google Play,positive,0.9133
It's good app,5,2024-02-20,Bank of Abyssinia,Google Play,positive,0.54424
Worst application I ever used,1,2024-02-23,Bank of Abyssinia,Google Play,negative,-0.77494
It's good!,4,2024-04-09,Bank of Abyssinia,Google Play,positive,0.64556
It is good,5,2024-05-19,Bank of Abyssinia,Google Play,positive,0.54424
I dont recommand it to any one,1,2024-08-23,Bank of Abyssinia,Google Play,neutral,0.0
Abyssinian mobile banking the latest one,5,2024-02-22,Bank of Abyssinia,Google Play,positive,0.2
If it is possible I would gove0 star,1,2024-10-08,Bank of Abyssinia,Google Play,neutral,0.0
Bes and freindly app,5,2024-09-13,Bank of Abyssinia,Google Play,neutral,0.0
The worst app,1,2024-07-28,Bank of Abyssinia,Google Play,negative,-0.77494
It's improved now,3,2024-05-12,Bank of Abyssinia,Google Play,positive,0.28602
AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,1,2025-03-04,Bank of Abyssinia,Google Play,negative,-0.14186
Hey no working,5,2024-04-19,Bank of Abyssinia,Google Play,negative,-0.17759999999999998
The best bank!!!,5,2024-02-02,Bank of Abyssinia,Google Play,positive,0.83494
BoA Greqt Ethiopian bank.,5,2025-03-11,Bank of Abyssinia,Google Play,neutral,0.0
Please Recover thank you,5,2024-07-02,Bank of Abyssinia,Google Play,positive,0.35153999999999996
Not that much bad,3,2024-12-22,Bank of Abyssinia,Google Play,neutral,-0.021399999999999975
The worst experience ever,1,2024-08-29,Bank of Abyssinia,Google Play,negative,-0.77494
The forest app ever,1,2024-12-19,Bank of Abyssinia,Google Play,neutral,0.0
Lemn embi yilal??,5,2024-12-30,Bank of Abyssinia,Google Play,neutral,0.0
Like to much,5,2025-01-11,Bank of Abyssinia,Google Play,positive,0.29672
Thank you BoA,5,2025-02-23,Bank of Abyssinia,Google Play,positive,0.21672
Bank of abissena,1,2024-12-17,Bank of Abyssinia,Google Play,neutral,0.0
Doeisn't work,5,2024-04-30,Bank of Abyssinia,Google Play,neutral,0.0
not change who I,5,2024-02-02,Bank of Abyssinia,Google Play,neutral,0.0
The worest app ever,1,2024-10-03,Bank of Abyssinia,Google Play,neutral,0.0
Dont even try,1,2024-05-05,Bank of Abyssinia,Google Play,neutral,0.0
Boa ... The best,5,2024-04-09,Bank of Abyssinia,Google Play,positive,0.7821400000000001
Amaizing Bank in Etthiopia,5,2024-04-30,Bank of Abyssinia,Google Play,neutral,0.0
The best bank,5,2024-04-29,Bank of Abyssinia,Google Play,positive,0.7821400000000001
Welcome BoA mobile,5,2024-02-21,Bank of Abyssinia,Google Play,positive,0.59528
Build a new app,1,2024-05-13,Bank of Abyssinia,Google Play,positive,0.05454545454545454
Yegema app tish🪨,1,2024-09-08,Bank of Abyssinia,Google Play,neutral,0.0
Wow! Thanks BoA,5,2024-03-22,Bank of Abyssinia,Google Play,positive,0.53906
Nise mobile bankig,4,2024-10-05,Bank of Abyssinia,Google Play,neutral,0.0
In Ethiopia pest Bank,5,2024-04-23,Bank of Abyssinia,Google Play,neutral,0.0
My #1 choice,5,2024-05-03,Bank of Abyssinia,Google Play,neutral,0.0
I have experiance,5,2024-07-19,Bank of Abyssinia,Google Play,neutral,0.0
GOOD HARMONY BANK,5,2024-05-10,Bank of Abyssinia,Google Play,positive,0.68848
Thes is nise app,5,2024-02-19,Bank of Abyssinia,Google Play,neutral,0.0
cool App Tnxes,5,2024-05-03,Bank of Abyssinia,Google Play,positive,0.33092
Gooood app my dear,5,2024-08-10,Bank of Abyssinia,Google Play,positive,0.22907999999999998
betam yedadab app,1,2024-05-04,Bank of Abyssinia,Google Play,neutral,0.0
Bast bank of ethiopia,5,2024-11-12,Bank of Abyssinia,Google Play,neutral,0.0
Vary good app,5,2024-04-15,Bank of Abyssinia,Google Play,positive,0.54424
6r---“q##👺,2,2024-04-23,Bank of Abyssinia,Google Play,neutral,0.0
Keep it up 1ygna bank,5,2024-04-09,Bank of Abyssinia,Google Play,neutral,0.0
Bank Of Abyssina,5,2024-04-22,Bank of Abyssinia,Google Play,neutral,0.0
You are beutiful,5,2024-06-09,Bank of Abyssinia,Google Play,neutral,0.0
It's the best,5,2024-04-24,Bank of Abyssinia,Google Play,positive,0.7821400000000001
Why u do that hh,2,2024-04-13,Bank of Abyssinia,Google Play,neutral,0.0
Good service.,3,2025-05-25,Bank of Abyssinia,Google Play,positive,0.54424
Best app,5,2025-05-09,Bank of Abyssinia,Google Play,positive,0.7821400000000001
nice,5,2025-05-10,Bank of Abyssinia,Google Play,positive,0.49289999999999995
good,5,2025-05-22,Bank of Abyssinia,Google Play,positive,0.54424
amazing,5,2025-05-18,Bank of Abyssinia,Google Play,positive,0.59154
ሞላዬ ከበደ,5,2025-05-14,Bank of Abyssinia,Google Play,neutral,0.0
"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",5,2025-04-04,Bank of Abyssinia,Google Play,positive,0.45064000000000004
it's really good 👍,5,2025-04-23,Bank of Abyssinia,Google Play,positive,0.57562
Best,2,2025-04-19,Bank of Abyssinia,Google Play,positive,0.7821400000000001
very good,5,2025-04-03,Bank of Abyssinia,Google Play,positive,0.65962
best,5,2025-03-21,Bank of Abyssinia,Google Play,positive,0.7821400000000001
አይከፍትም እኮ,1,2025-04-17,Bank of Abyssinia,Google Play,neutral,0.0
yideg,1,2025-04-18,Bank of Abyssinia,Google Play,neutral,0.0
Wow,1,2025-03-14,Bank of Abyssinia,Google Play,positive,0.39154
like,5,2025-04-06,Bank of Abyssinia,Google Play,positive,0.21672
በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,2,2024-12-30,Bank of Abyssinia,Google Play,neutral,0.0
Good app and helpful,5,2025-01-03,Bank of Abyssinia,Google Play,positive,0.69448
Good,3,2024-12-16,Bank of Abyssinia,Google Play,positive,0.54424
Good app,5,2025-03-03,Bank of Abyssinia,Google Play,positive,0.54424
Very nice,5,2024-12-13,Bank of Abyssinia,Google Play,positive,0.59724
great BoA,5,2025-03-22,Bank of Abyssinia,Google Play,positive,0.6949400000000001
አይሰራም ሼም ነው፤,1,2024-12-23,Bank of Abyssinia,Google Play,neutral,0.0
Good 👍,5,2025-01-03,Bank of Abyssinia,Google Play,positive,0.54424
Nice,5,2024-12-26,Bank of Abyssinia,Google Play,positive,0.49289999999999995
Fine,5,2024-12-21,Bank of Abyssinia,Google Play,positive,0.2880466666666667
I love it,5,2025-01-14,Bank of Abyssinia,Google Play,positive,0.58214
Loved it,5,2025-03-14,Bank of Abyssinia,Google Play,positive,0.63964
love it,5,2024-12-30,Bank of Abyssinia,Google Play,positive,0.58214
Great,5,2024-11-25,Bank of Abyssinia,Google Play,positive,0.6949400000000001
Sad experience,1,2025-01-30,Bank of Abyssinia,Google Play,negative,-0.48602
Boa,4,2025-01-18,Bank of Abyssinia,Google Play,neutral,0.0
😡😡😡🤬🤬🤬,1,2025-01-16,Bank of Abyssinia,Google Play,neutral,0.0
BoA,5,2025-03-11,Bank of Abyssinia,Google Play,neutral,0.0
Beter,5,2025-01-21,Bank of Abyssinia,Google Play,neutral,0.0
Money,5,2024-11-24,Bank of Abyssinia,Google Play,neutral,0.0
wow,5,2025-04-28,Bank of Abyssinia,Google Play,positive,0.39154
Thank you,5,2025-01-10,Bank of Abyssinia,Google Play,positive,0.21672
very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,1,2024-11-12,Bank of Abyssinia,Google Play,negative,-0.15600000000000003
Good App,4,2024-10-12,Bank of Abyssinia,Google Play,positive,0.54424
Great service,5,2024-11-12,Bank of Abyssinia,Google Play,positive,0.6949400000000001
Best bank,5,2025-02-08,Bank of Abyssinia,Google Play,positive,0.7821400000000001
Very good,5,2024-11-14,Bank of Abyssinia,Google Play,positive,0.65962
GOOD,5,2024-12-15,Bank of Abyssinia,Google Play,positive,0.54424
it good,5,2024-11-12,Bank of Abyssinia,Google Play,positive,0.54424
Bad,1,2024-10-10,Bank of Abyssinia,Google Play,negative,-0.60538
Worest app,1,2024-10-03,Bank of Abyssinia,Google Play,neutral,0.0
Wweeeer,4,2024-11-12,Bank of Abyssinia,Google Play,neutral,0.0
ab,3,2024-11-20,Bank of Abyssinia,Google Play,neutral,0.0
GOAT 🐐 🐐,5,2024-11-19,Bank of Abyssinia,Google Play,neutral,0.0
Amrumehamed,1,2024-10-21,Bank of Abyssinia,Google Play,neutral,0.0
👍,5,2024-11-11,Bank of Abyssinia,Google Play,neutral,0.0
Infinx,5,2024-11-12,Bank of Abyssinia,Google Play,neutral,0.0
Oene,5,2024-11-12,Bank of Abyssinia,Google Play,neutral,0.0
Wwwerrr,5,2024-10-02,Bank of Abyssinia,Google Play,neutral,0.0
Abdulkadir,5,2024-10-11,Bank of Abyssinia,Google Play,neutral,0.0
Okay,5,2024-11-03,Bank of Abyssinia,Google Play,positive,0.33577999999999997
Abessnya Banke,5,2024-11-05,Bank of Abyssinia,Google Play,neutral,0.0
Hey Google,5,2024-11-21,Bank of Abyssinia,Google Play,neutral,0.0
thank you,5,2025-04-02,Bank of Abyssinia,Google Play,positive,0.21672
👏👏👏,5,2024-11-24,Bank of Abyssinia,Google Play,neutral,0.0
❤❤❤❤❤❤,5,2024-11-12,Bank of Abyssinia,Google Play,positive,0.5881799999999999
እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,1,2024-09-05,Bank of Abyssinia,Google Play,neutral,0.0
To get good quality,5,2024-07-27,Bank of Abyssinia,Google Play,positive,0.54424
Goood,4,2024-08-06,Bank of Abyssinia,Google Play,neutral,0.0
Bad app📱👎👎👎,1,2024-08-11,Bank of Abyssinia,Google Play,negative,-0.60538
not active,1,2024-07-27,Bank of Abyssinia,Google Play,negative,-0.15867333333333333
Good application,5,2024-09-16,Bank of Abyssinia,Google Play,positive,0.54424
Smart technology,5,2024-09-10,Bank of Abyssinia,Google Play,positive,0.32685428571428565
Nice appp,5,2024-08-11,Bank of Abyssinia,Google Play,positive,0.49289999999999995
የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),5,2024-09-14,Bank of Abyssinia,Google Play,neutral,0.0
