review,sentiment_label,sentiment_score,keywords,themes
Thank you BoA,positive,0.21672,"['boa', 'thank']",['Other']
Bank of abissena,neutral,0.0,[],['Other']
Doeisn't work,neutral,0.0,['work'],['Other']
not change who I,neutral,0.0,['change'],['Other']
The worest app ever,neutral,0.0,['app'],['Other']
Dont even try,neutral,0.0,['try'],['Other']
Boa ... The best,positive,0.7821400000000001,[],['Other']
Amaizing Bank in Etthiopia,neutral,0.0,['bank'],['Other']
The best bank,positive,0.7821400000000001,['bank'],['Other']
Welcome BoA mobile,positive,0.59528,"['welcome', 'mobile']",['Other']
Build a new app,positive,0.0545454545454545,"['build', 'app']",['Other']
Yegema app tish🪨,neutral,0.0,[],['Other']
Wow! Thanks BoA,positive,0.53906,['thank'],['Other']
Nise mobile bankig,neutral,0.0,[],['Other']
In Ethiopia pest Bank,neutral,0.0,"['pest', 'pest bank', 'bank']",['Other']
My #1 choice,neutral,0.0,['choice'],['Other']
I have experiance,neutral,0.0,['experiance'],['Other']
GOOD HARMONY BANK,positive,0.68848,['bank'],['Other']
Thes is nise app,neutral,0.0,['app'],['Other']
cool App Tnxes,positive,0.33092,['app'],['Other']
Gooood app my dear,positive,0.2290799999999999,['dear'],['Other']
betam yedadab app,neutral,0.0,[],['Other']
Bast bank of ethiopia,neutral,0.0,['ethiopia'],['Other']
Vary good app,positive,0.54424,"['vary', 'app']",['Other']
6r---“q##👺,neutral,0.0,[],['Other']
Keep it up 1ygna bank,neutral,0.0,['bank'],['Other']
Bank Of Abyssina,neutral,0.0,[],['Other']
You are beutiful,neutral,0.0,[],['Other']
It's the best,positive,0.7821400000000001,[],['Other']
Why u do that hh,neutral,0.0,[],['Other']
Good service.,positive,0.54424,['service'],['Other']
Best app,positive,0.7821400000000001,['app'],['Other']
nice,positive,0.4928999999999999,[],['Other']
good,positive,0.54424,[],['Other']
amazing,positive,0.59154,[],['Other']
ሞላዬ ከበደ,neutral,0.0,[],['Other']
"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",positive,0.45064,"['scanner', 'scanner transfer', 'app improvement', 'survice', 'alot']","['Account Access', 'Language Support']"
it's really good 👍,positive,0.57562,[],['Other']
Best,positive,0.7821400000000001,[],['Other']
very good,positive,0.65962,[],['Other']
best,positive,0.7821400000000001,[],['Other']
አይከፍትም እኮ,neutral,0.0,[],['Other']
yideg,neutral,0.0,[],['Other']
Wow,positive,0.39154,[],['Other']
like,positive,0.21672,[],['Other']
በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,neutral,0.0,[],['Other']
Good app and helpful,positive,0.69448,['app'],['Other']
Good,positive,0.54424,[],['Other']
Good app,positive,0.54424,['app'],['Other']
Very nice,positive,0.59724,[],['Other']
great BoA,positive,0.6949400000000001,['boa'],['Other']
አይሰራም ሼም ነው፤,neutral,0.0,[],['Other']
Good 👍,positive,0.54424,[],['Other']
Nice,positive,0.4928999999999999,[],['Other']
Fine,positive,0.2880466666666667,[],['Other']
I love it,positive,0.58214,['love'],['Other']
Loved it,positive,0.63964,['love'],['Other']
love it,positive,0.58214,['love'],['Other']
Great,positive,0.6949400000000001,[],['Other']
Sad experience,negative,-0.48602,['experience'],['Other']
Boa,neutral,0.0,[],['Other']
😡😡😡🤬🤬🤬,neutral,0.0,[],['Other']
BoA,neutral,0.0,[],['Other']
Beter,neutral,0.0,['beter'],['Other']
Money,neutral,0.0,['money'],['Other']
wow,positive,0.39154,[],['Other']
Thank you,positive,0.21672,['thank'],['Other']
very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,negative,-0.156,['app'],['App Performance']
Good App,positive,0.54424,['app'],['Other']
Great service,positive,0.6949400000000001,['service'],['Other']
Best bank,positive,0.7821400000000001,['bank'],['Other']
Very good,positive,0.65962,[],['Other']
GOOD,positive,0.54424,[],['Other']
it good,positive,0.54424,[],['Other']
Bad,negative,-0.60538,[],['Other']
Worest app,neutral,0.0,['app'],['Other']
Wweeeer,neutral,0.0,['wweeeer'],['Other']
ab,neutral,0.0,[],['Other']
GOAT 🐐 🐐,neutral,0.0,[],['Other']
Amrumehamed,neutral,0.0,[],['Other']
👍,neutral,0.0,[],['Other']
Infinx,neutral,0.0,[],['Other']
Oene,neutral,0.0,[],['Other']
Wwwerrr,neutral,0.0,[],['Other']
Abdulkadir,neutral,0.0,[],['Other']
Okay,positive,0.3357799999999999,[],['Other']
Abessnya Banke,neutral,0.0,[],['Other']
Hey Google,neutral,0.0,[],['Other']
thank you,positive,0.21672,['thank'],['Other']
👏👏👏,neutral,0.0,[],['Other']
❤❤❤❤❤❤,positive,0.5881799999999999,[],['Other']
እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,neutral,0.0,"['እጅግ የሚያበሳጭ', 'ከአዋሽ', 'ከአዋሽ እጅግ', 'የሚያበሳጭ', 'እጅግ']",['Other']
To get good quality,positive,0.54424,['quality'],['Other']
Goood,neutral,0.0,['goood'],['Other']
Bad app📱👎👎👎,negative,-0.60538,[],['Other']
not active,negative,-0.1586733333333333,[],['Other']
Good application,positive,0.54424,['application'],['Other']
Smart technology,positive,0.3268542857142856,['technology'],['Other']
Nice appp,positive,0.4928999999999999,[],['Other']
የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),neutral,0.0,[],['Other']
Excellent,positive,0.7431399999999999,[],['Other']
experienced,positive,0.32,['experience'],['Other']
No work,negative,-0.1775999999999999,['work'],['Other']
Horrible,negative,-0.72538,[],['Other']
Useless,negative,-0.4528999999999999,[],['Other']
Shameful,negative,-0.29634,[],['Other']
Ahmed Mohammed husen,neutral,0.0,[],['Other']
Harun tamam galanaa,neutral,0.0,[],['Other']
Naziriet measho 89160437,neutral,0.0,[],['Other']
Betanya Gebre,neutral,0.0,[],['Other']
senayt Mesfin,neutral,0.0,[],['Other']
Wedi Tekle .,neutral,0.0,[],['Other']
Poor network,negative,-0.44602,['network'],['App Performance']
Miliyone.,neutral,0.0,[],['Other']
🤷🤷🤷,neutral,0.0,[],['Other']
😡😡😡😡😡😡😡,neutral,0.0,[],['Other']
😞😞😞😞,negative,-0.54486,[],['Other']
👎👎👎👎👎👎👎👎👎,neutral,0.0,[],['Other']
mal,neutral,0.0,[],['Other']
It is ok,positive,0.3776,[],['Other']
Ok,positive,0.3776,[],['Other']
Allowed,neutral,0.0,['allow'],['Other']
Hussenaliumar,neutral,0.0,[],['Other']
Review,neutral,0.0,['review'],['Other']
ትርሃስ,neutral,0.0,['ትርሃስ'],['Other']
BOA,neutral,0.0,[],['Other']
ደደገነሐ,neutral,0.0,['ደደገነሐ'],['Other']
ok,positive,0.3776,[],['Other']
ሀየ,neutral,0.0,[],['Other']
ጀማል ውቀቱ,neutral,0.0,[],['Other']
Workneh girmamo,neutral,0.0,['workneh'],['Other']
በጣም ቀፋፊ አፕ ነው ። ሰርቶ አያውቅም ። በጣም ብዙ ችግር አለበት ከአቢሲኒያ ባንክ የማይጠበቅ አፕ ለምን ደህና ዲቨሎኘር ቀጥራችሁ አፕሊኬሽኑን ድጋሚ አታሰሩትም ?,neutral,0.0,"['ቀጥራችሁ', 'ቀጥራችሁ አፕሊኬሽኑን', 'ደህና', 'ደህና ዲቨሎኘር', 'ዲቨሎኘር']",['Other']
ከዚህ ትልቅ ባንክ የማይጠበቅ ድንዝዝዝዝ ያለ App.... ዛግግግ ነው ያረገኝ 😡😡😡,neutral,0.0,[],['Other']
"አኘልኬሽኑ በሁሉም ነገር ጥሩ ነዉ,ነገር ግን Network በጣም ነዉ እሚያስቸገረው",neutral,0.0,"['እሚያስቸገረው', 'network']",['App Performance']
Great app..,positive,0.6949400000000001,[],['Other']
Good appp,positive,0.54424,[],['Other']
Fails occasionally.,negative,-0.3529,['fail'],['Other']
Wow amazing,positive,0.6335,[],['Other']
Exceptional service,positive,0.2666666666666666,['service'],['Other']
Excellent service,positive,0.7431399999999999,['service'],['Other']
አፑ በጣም አስቸጋሪ ሆኗል,neutral,0.0,['አስቸጋሪ'],['Other']
Nice 🤙,positive,0.6710400000000001,[],['Other']
Too late!,negative,-0.15,[],['Other']
አይሰራም አፑ ለምንድነው,neutral,0.0,[],['Other']
Am not satisfay,neutral,0.0,['satisfay'],['Other']
Kerfafa new,positive,0.0545454545454545,[],['Other']
ጭራሽ አይነፋም,neutral,0.0,"['ጭራሽ', 'ጭራሽ አይነፋም']",['Other']
Very poor,negative,-0.52336,[],['Other']
ABDU MUDESR,neutral,0.0,[],['Other']
Ayseram,neutral,0.0,[],['Other']
All,neutral,0.0,[],['Other']
Ethiopia,neutral,0.0,['ethiopia'],['Other']
open,neutral,0.0,[],['Other']
Really Bank,positive,0.08,['bank'],['Other']
ደስታው ንጋቴ,neutral,0.0,[],['Other']
meskelu Metku,neutral,0.0,[],['Other']
🥰🥰🥰🥰🥰,positive,0.5937,[],['Other']
👍👍👍,neutral,0.0,[],['Other']
🙏🙏🙏,neutral,0.0,[],['Other']
"The app never worked properly, specially on android 14, do better",positive,0.4356685714285714,"['app work', 'work', 'app']",['Other']
አሁን update የተደረገው App ምንም ነው የማይሰራው መከራችንን እኮ ነው ያሳየን😏😏),neutral,0.0,"['አሁን', 'update']",['Other']
good good,positive,0.70018,[],['Other']
Mnm beka ayeseram hule endaschegeregn,neutral,0.0,[],['Other']
Good service,positive,0.54424,['service'],['Other']
Great app,positive,0.6949400000000001,['app'],['Other']
Excited,positive,0.354,[],['Other']
"Lag,...",negative,-0.204,[],['Other']
Disgrace app,negative,-0.29634,[],['Other']
Not working 😕,positive,0.14466,['work'],"['App Performance', 'Activation/Registration']"
Slow,negative,-0.12,[],['App Performance']
ayseram yastelal,neutral,0.0,[],['Other']
አረ wuyyyyyyyyyy,neutral,0.0,[],['Other']
To payment,neutral,0.0,['payment'],['Transactions']
Sorie,neutral,0.0,[],['Other']
Plays,positive,0.15,['play'],['Other']
Pic new,positive,0.0545454545454545,[],['Other']
👑👑,neutral,0.0,[],['Other']
👎,neutral,0.0,[],['Other']
Ok true,positive,0.53744,[],['Other']
Wow bank of Abyssinia great job I really like the updated version of Mobile banking specially it allows me to transfer 500000 birr,positive,0.6816342857142856,"['banking allow', 'allow transfer', 'like update', 'version banking', 'transfer birr']",['Transactions']
update ካረኩት ቡሃላ screenshot አላስቀምጥም ብሏል። ግን screenshot ማንሳት ጀምሯል,neutral,0.0,[],['Screenshot/Restrictions']
በጣም ቀለል ያለ እና ምቹ ና አስተማማኝ ነው እርሶም ይጠቀሙበት !!!,neutral,0.0,['ቀለል'],['Other']
wow its so attractive,positive,0.65412,[],['Other']
ግሞች ደህና የነበረውን አግማሙት ኤጭ,neutral,0.0,[],['Other']
The best,positive,0.7821400000000001,[],['Other']
Noting! Mnm ayseram,neutral,0.0,['note'],['Other']
excellent app,positive,0.7431399999999999,['app'],['Other']
Great apps,positive,0.6949400000000001,['app'],['Other']
Nice app,positive,0.4928999999999999,['app'],['Other']
Very Good,positive,0.65962,[],['Other']
Its good,positive,0.54424,['good'],['Other']
Very Interesting,positive,0.5345599999999999,[],['Other']
Cool,positive,0.33092,[],['Other']
Amazing,positive,0.59154,[],['Other']
excellent,positive,0.7431399999999999,[],['Other']
It's bad,negative,-0.60538,[],['Other']
Always crashes,neutral,0.0,['crash'],['Other']
poor performance,negative,-0.44602,['performance'],['Other']
After two weeks it require update why?,neutral,0.0,"['require update', 'require', 'week', 'update']",['Other']
666⁸,neutral,0.0,[],['Other']
አሰ,neutral,0.0,[],['Other']
Right one,positive,0.1142857142857142,[],['Other']
ርይርፍ,neutral,0.0,['ርይርፍ'],['Other']
Not working,neutral,0.0,['work'],"['App Performance', 'Activation/Registration']"
Waw,neutral,0.0,['waw'],['Other']
Poor,negative,-0.44602,[],['Other']
Toppen!!!,neutral,0.0,[],['Other']
Awosome,neutral,0.0,[],['Other']
Wowww,neutral,0.0,[],['Other']
Mosisaborana,neutral,0.0,[],['Other']
ስንታየሁ,neutral,0.0,[],['Other']
Ayub Gebere,neutral,0.0,[],['Other']
Muhammaadamaan musxafaa,neutral,0.0,[],['Other']
ለምንድን ነው የexit መውጫ የሌለው back back ስንል እንውላለን እንጂ አፑ አይዘጋም,neutral,0.0,[],['Other']
Waw bezu amarache ke fetnet gar yemegerm lewt new,positive,0.0545454545454545,[],['Other']
Well Done,positive,0.1639199999999999,[],['Other']
good app,positive,0.54424,['app'],['Other']
best one,positive,0.7821400000000001,[],['Other']
Good update,positive,0.54424,['update'],['Other']
Not good,negative,-0.3447199999999999,[],['Other']
Vgood,neutral,0.0,['vgood'],['Other']
ምንም የማይ ሰራ አብስያ ባንክ ለደምበኞች ግድ የሌለዉ በትክኖሎጂ ቀዳሚ ግን አብዛኛውዎች የማይ ሰሩ ከ አቲአም ምቹ በአቲአም አንደኛ ናችሁ ሌላ ደምበኞ ሞባይል ባንክ ባል ፀደቀ ሕግ ባልተፃፈ ሕግ የከለከለ ባንክ ነው,neutral,0.0,"['ሌላ', 'ሌላ ደምበኞ', 'ደምበኞ']",['Other']
Best application👍Thank you ! Abyssinia bank.,positive,0.80176,"['application thank', 'thank', 'application']",['Other']
The best app next to Tele birr in ethiopia,positive,0.58214,"['app ethiopia', 'ethiopia', 'app']",['Transactions']
Good job,positive,0.54424,['job'],['Other']
በጣም ደስ የሚል ለውጥ አናመሰግናለን 🇪🇹,neutral,0.0,['ለውጥ'],['Other']
Berry good,positive,0.54424,[],['Other']
Perfect app,positive,0.7431399999999999,['app'],['Other']
Good Good,positive,0.70018,[],['Other']
Seid Asile Ibrahim,neutral,0.0,[],['Other']
woow,neutral,0.0,['woow'],['Other']
😏,neutral,0.0,[],['Other']
"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",positive,0.61302,"['ethiopia', 'problem receive', 'working service', 'money', 'service world']","['Transactions', 'Feature Requests', 'International Use']"
እኔ ከሀገር ውጪ ነው ያለሁት I need help please!!! የበፊቱ app አልከፍት ብሎኝ አብዴት ማድረግ አልቻልኩም ከ ፕሌይ ስቶር ላይ እንደ አዲስ ነው ዳውንሎድ የሚጠይቀው እሱንም ሳደርግ በ ኢትዮጵያ ስልክ ቁጥር ነው ኮድ የሚልከው ፣የኢትዮጵያ ቅጥሬ አሁን active አይደለም ምን ማድረግ እችላለው? በምን መንገድ ልትረዱኝ ትችላላችሁ?,positive,0.4491666666666666,"['እሱንም', 'እሱንም እችላለው', 'ከሀገር', 'ከሀገር need', 'የሚጠይቀው']",['Feature Requests']
ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,neutral,0.0,"['ባንኪንጋችሁ ብትኖሩልን', 'ብትኖሩልን', 'ብትኖሩልን ከዘመን', 'ከዘመን', 'ባንኪንጋችሁ']",['Other']
በጣም አስቸጋሪ እና አዳጋች የሆነ አሠራር ነው የሚጠቀመው ግብይት መፈፀም ክፍያው ተቆርጦ ሎክ አካውንት በማለት ያስቀምጣል በሌላ አማራጭ ከከፈሉ በኃላ ተመላሽ እንኳን አያደርግም,neutral,0.0,['ተቆርጦ'],['Other']
BOA App ...በጣም ቀርፋፋና ለመጠቀም ሳስበው ገና የሚደክመኝ አፕ ሆኗል። በጣም ያሳዝናል እንዲህ መሆኑ,neutral,0.0,"['ቀርፋፋና', 'ቀርፋፋና ያሳዝናል', 'ያሳዝናል']",['Other']
My attention is very important because it will be the most difficult time for me,neutral,-0.0374066666666666,"['attention', 'time']",['Other']
It's much better now effoyee...,positive,0.46424,[],['Other']
"Wow, that's an awesome app",positive,0.7216,['app'],['Other']
አፑ ቆንጆ ነበር አማርኛ ቋንቋ ቢካተት ሌላው በአሁን ሰዓት ይኼን ስፅፍ እያስቸገረኝ ነው ሲስተሙ,neutral,0.0,[],['Language Support']
Dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,neutral,0.0,[],['Other']
በጣም ምርጥ አኘ ነው ቶሎ ይበላሻል,neutral,0.0,['ይበላሻል'],['Other']
This is help full i like ittttt,positive,0.5221399999999999,['help'],['Other']
"This app is awesome, I like the features",positive,0.859,"['like feature', 'app like', 'feature', 'like', 'app']",['Other']
Fast one,positive,0.08,[],['Other']
Very bad 👎,negative,-0.7149399999999999,[],['Other']
not bad,positive,0.3985999999999999,[],['Other']
Actually faster,neutral,0.0,[],['Other']
Best 100%,positive,0.7821400000000001,[],['Other']
Nice one.,positive,0.4928999999999999,[],['Other']
አይሰራም እኮ ምንድን ነው ችግሩ?,neutral,0.0,['ችግሩ'],['Other']
በጣም የሞተና የወረደ አፕ ነው,neutral,0.0,[],['Other']
Bad app .,negative,-0.60538,['app'],['Other']
Interesting,positive,0.44114,[],['Other']
the bank you always accepted Bank of Abyssinia worldwide cyber bank of Ethiopia ⭐️⭐️⭐️⭐️⭐️,positive,0.1639199999999999,"['accept', 'bank']",['Other']
NICE APP,positive,0.4928999999999999,['app'],['Other']
Fast transfer,positive,0.08,['transfer'],['Transactions']
Wonderful apk,positive,0.7431399999999999,['apk'],['Other']
good application,positive,0.54424,['application'],['Other']
best app,positive,0.7821400000000001,['app'],['Other']
Verry nice,positive,0.4928999999999999,['verry'],['Other']
Good bank,positive,0.54424,['bank'],['Other']
excellent service,positive,0.7431399999999999,['service'],['Other']
Well done,positive,0.1639199999999999,[],['Other']
Excellent app,positive,0.7431399999999999,['app'],['Other']
Wonderfull app,neutral,0.0,[],['Other']
great boa,positive,0.6949400000000001,['boa'],['Other']
Awesome 👌,positive,0.92896,[],['Other']
How disappointing!,negative,-0.62466,[],['Other']
Good🙏,positive,0.26424,[],['Other']
Rubbish!,neutral,0.0,['rubbish'],['Other']
Great 👍,positive,0.6949400000000001,[],['Other']
exceptional,positive,0.2666666666666666,[],['Other']
Excellence,positive,0.37494,['excellence'],['Other']
wonderful,positive,0.7431399999999999,[],['Other']
Perfect,positive,0.7431399999999999,[],['Other']
Bad app,negative,-0.60538,['app'],['Other']
This upper is very slow,negative,-0.078,[],['App Performance']
To slow,negative,-0.12,['slow'],['App Performance']
Awful,negative,-0.67528,[],['Other']
Boring,negative,-0.59092,['bore'],['Other']
እጅግ በጣም ጥሩ ነው ።,neutral,0.0,"['በጣም ነው', 'እጅግ በጣም', 'እጅግ', 'በጣም', 'ነው']",['Other']
i like is app boA,positive,0.21672,"['app boa', 'boa', 'like app', 'like', 'app']",['Other']
Apollo's,neutral,0.0,[],['Other']
Ayseram mnm,neutral,0.0,[],['Other']
Beat 100%,neutral,0.0,[],['Other']
Poor app,negative,-0.44602,['app'],['Other']
Gio,neutral,0.0,[],['Other']
AoB,neutral,0.0,[],['Other']
Denez boa,neutral,0.0,[],['Other']
Gamebela,neutral,0.0,[],['Other']
Yleiall,neutral,0.0,['yleiall'],['Other']
አሪፍ ነው በርቱልን,neutral,0.0,[],['Other']
አቢስኒያ የሁሉም ምርጫ,neutral,0.0,[],['Other']
Aadan Axmed Barkhadle,neutral,0.0,[],['Other']
🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,neutral,0.0,[],['Other']
Open Open service,neutral,0.0,"['open service', 'open', 'service']",['Other']
😭😭😭😭😭😭😭,negative,-0.5801999999999999,[],['Other']
❤,positive,0.38214,[],['Other']
🙏,neutral,0.0,[],['Other']
Onok,neutral,0.0,[],['Other']
Eri,neutral,0.0,[],['Other']
ያምራል,neutral,0.0,['ያምራል'],['Other']
Application,neutral,0.0,['application'],['Other']
Well,positive,0.1639199999999999,[],['Other']
App,neutral,0.0,[],['Other']
Secretary,neutral,0.0,['secretary'],['Other']
To FCC,neutral,0.0,[],['Other']
I like,positive,0.21672,['like'],['Other']
oh,neutral,0.0,[],['Other']
Mubarak,neutral,0.0,[],['Other']
Nays,neutral,0.0,['nay'],['Other']
Usfull,neutral,0.0,[],['Other']
Ademtahir,neutral,0.0,[],['Other']
Nic ap,neutral,0.0,[],['Other']
Exilent service,neutral,0.0,['service'],['Other']
all worck,neutral,0.0,[],['Other']
Nic app,neutral,0.0,['app'],['Other']
ok yes,positive,0.55964,[],['Other']
አይሰራም አስተካክሉት,neutral,0.0,[],['Other']
Teklemaryma Abrar,neutral,0.0,[],['Other']
አርፍ ነው,neutral,0.0,['ነው'],['Other']
✌️✌️,neutral,0.0,[],['Other']
"i can't recommend the Dashen Super App enough! This app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. It combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks The user interface is modern, intuitive, and super responsive, making navigation a breeze. Whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!",positive,0.5747666666666666,"['app game', 'banking payment', 'interface make', 'payment service', 'service access']","['Transactions', 'Interface Issues']"
"The new mobile banking application is a major upgrade! It’s incredibly user-friendly, with a clean and modern design that makes navigation simple and intuitive. I really appreciate how fast it loads and how smooth the overall experience is. All essential services like balance checks, transfers, and bill payments are eas y to find and use. The added security features give me peace of mind, and the app runs reliably without crashes or glitches. It’s clear a lot of thought went into the user experi",positive,0.6518985101010102,"['user', 'payment ea', 'run crash', 'balance check', 'ea']","['Transactions', 'Account Access', 'Interface Issues', 'Security Concerns']"
"The Dashen Bank Super App has truly elevated my mobile banking experience. It's fast, user-friendly, and packed with all the essential features. The interface is clean and intuitive, making navigation easy even for first-time users. I also appreciate the added security features that give me peace of mind while banking on the go. Dashen Bank has done an amazing job with this app—it’s reliable, efficient, and always improving. Highly recommended for anyone looking for seamless digital banking!",positive,0.6882414814814815,"['bank', 'feature', 'user', 'recommend look', 'app improve']","['Transactions', 'Account Access', 'Interface Issues', 'Security Concerns']"
"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",positive,0.7106651851851852,"['changer user', 'payment place', 'place interface', 'transaction love', 'feature banking']","['Transactions', 'Feature Requests', 'Interface Issues']"
"I have been using the Dashen Supper app mobile banking app , and overall, I appreciate its features.However,I’ve noticed that when I turn on the developer options on my device, the app stops functioning properly. It would be great if you could look into this issue, as I often need to access developer settings for other applications . Thank you for your attention to this matter!",positive,0.5713149999999999,"['developer', 'notice turn', 'option device', 'setting application', 'thank attention']","['Transactions', 'Feature Requests']"
"This banking superapp is incredibly well designed. The design and appearance of the app and the overall experience I have when using the app is fantastic. The app is packed with features from banking to e-commerce all in one place.It even has a budget setting option which is super useful for managing my money. Everything runs smoothly and I love how convenient it has made my daily life. Huge Kudos to Dashen Bank. You are truly living up to the motto ''Always one step ahead."" Keep it up!",positive,0.7344081481481481,"['design', 'option manage', 'run love', 'app pack', 'appearance']","['Feature Requests', 'Interface Issues']"
"The Dashen Super App offers a quick and user-friendly experience, bringing together a variety of services, like budgeting, payments, airtime recharges, and more, all in one convenient platform. Its sleek design and intuitive navigation ensure effortless transactions. It's evident that Dashen Bank has carefully crafted the app to make everyday financial activities easier. A great choice for anyone aiming to streamline their digital routines!",positive,0.6502466666666666,"['payment airtime', 'recharge platform', 'routine', 'service budgeting', 'app offer']","['Transactions', 'Interface Issues']"
"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",positive,0.706374358974359,"['payment', 'payment cashless', 'payment make', 'raise bar', 'bar']","['Transactions', 'Account Access', 'Feature Requests']"
"A solid step forward by Dashen Bank. The SuperApp combines essential banking features with lifestyle services, making everything accessible in one place. The interface is smooth, and transactions are quick and reliable. It’s clear a lot of thought went into the design and functionality. Great job!",positive,0.6194504761904762,"['bank superapp', 'lifestyle service', 'lot thought', 'place interface', 'service make']",['Interface Issues']
"I had a disappointing experience with Dashen Bank's Super Up service. The app is very slow and takes forever to load during transactions, which is incredibly frustrating. Additionally, it doesn't generate receipts for any transactions, making it difficult to keep track of my expenses. I also reached out to customer support, but the response time was longer than expected. Overall, I was hoping for a better experience, but I find the service lacking and in need of improvement.",positive,0.4834866666666667,"['experience', 'reach customer', 'expect hope', 'experience service', 'time expect']","['App Performance', 'Feature Requests', 'Customer Service']"
"I’ve been using the Dashen Bank Super App for a while now, and it’s been a game-changer. The app is super fast and reliable—I’ve never had an issue with transactions being delayed. One of my favorite features is the chat banking, which makes it so easy to do things like check my balance or transfer money just by typing a quick message. The budgeting tool is also really useful. It helps me keep track of my spending and gives me a clear picture of where",positive,0.7113066666666668,"['bank game', 'budgeting tool', 'message budgeting', 'spending', 'tool help']",['Transactions']
"As an Internal Customer, Dashen Bank SuperApp has greatly simplified my online banking experience. It's easy to use, allowing me to quickly check balances, transfer money and pay Bills. The app's advanced security features are highly secure, ensuring my data is well protected. The Three click, Chat Banking and IPS features have also given me a smarter experience. In deed Dashen Bank is always steping ahead!",positive,0.7366044444444445,"['experience', 'feature', 'pay security', 'protect click', 'allow check']","['Transactions', 'Account Access', 'Security Concerns']"
"Greately improved since it was released! I really like the budget and expense tegistration feature. For ATM or POS withdrawals, it is not possible to account these expenses, even if it is visible on the transactions window. If that can be worked on, it will be improve so much!!",positive,0.5872133333333334,"['expense', 'improve', 'release like', 'pos', 'work improve']",['Transactions']
"A truly impressive app — user-friendly and a game-changer in Ethiopian banking. The Dashen Super App stands out as one of the most innovative and convenient digital banking solutions in Ethiopia’s financial history. Smooth navigation, seamless features, and a wide range of services all in one place. Well done!",positive,0.6883903703703703,"['banking solution', 'service place', 'changer banking', 'range', 'range service']",['Other']
"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",negative,-0.4720266666666667,"['customer', 'reflect customer', 'traffic', 'app fail', 'demand']",['Transactions']
"This app is the most unreliable mobile banking application I have ever used for transaction, it is very late, non-responsive and full of bugs. Its is very disappointing. It is just inconvinient, and not user friendly and compatabke at all !!!!!!",negative,-0.4296799999999999,"['application transaction', 'banking application', 'app banking', 'bug', 'user']","['Transactions', 'Interface Issues']"
"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",positive,0.7472752380952381,"['quality', 'process quality', 'quality app', 'focus', 'notch']",['Interface Issues']
"Dashen SupApp is the most contemporary application, offering a great experience by enabling users to perform multiple tasks through a single platform—such as chatting with friends, transferring money, paying bills, and more. It is the first app of its kind in the Ethiopian banking industry, making it a remarkable opportunity for entrepreneurs working in app-based sales and software marketing. Good job, Dashen Bank!",positive,0.7536295238095239,"['sale software', 'app base', 'app kind', 'entrepreneur', 'offer experience']",['Other']
